x_lambert,y_lambert,nfi_plot,loc_id,meas_date,meas_num,plot_completion,incomp_reason,province,ecozone,prov_eco_type,prov_eco_ref,utm_zone,slope,aspect,elevation,land_base,land_cover,land_pos,plotvol_falllive,veg_type,density_cl,stand_stru,succ_stage,wetland_class,user_info,ec_region,ec_district,plotvol_standlive,plotvol_standdead,plotvol_smtr_live,plotvol_smtr_dead,grossvol_incr,grossvol_mai,plotvol_stump,plotbio_stump,plotbio_smstump,plotbio_lgtr_live,plotbio_lgtr_dead,plotbio_smtr_live,plotbio_smtr_dead,plotbio_lgshrub_live,plotbio_lgshrub_dead,plotvol_oddwd,plotbio_smshrub,plotbio_herb,plotbio_bryo,plotbio_fwd,plotvol_swd,plotbio_swd,plotvol_cwd,plotbio_cwd,plotvol_roundwd,plotbio_roundwd,plotbio_oddwd,sample_depth_min,sample_depth_org,cc_for_floor_8mm,cc_for_floor_total,cc_min0_15,cc_min15_35,cc_min35_55,cc_organic0_15_8mm,cc_organic0_15_total,cc_organic15_35_8mm,cc_organic15_35_total,cc_organic35_55_8mm,cc_organic35_55_total,avg_org_carb,avg_bulk_density_org,ECOPROVINC,ECOZONE_2,ZONE_NAME
4677979.062,3505842.804,935891,0,2004-AUG-30,0,N,NR,NT,4,NA,-1,10,77,326,370,V,T,U,0,TC,SP,COMP,OG,U,NA,56,221,0.56,0,2.61,6.13,NA,0,1.02,0.33,NA,0.43,0,3.49,5.69,NA,NA,0,1.45,0.21,0.47,0.69,4.88,1.68,6.39,2.36,6.39,2.36,0,46,NA,108.7,NA,75.7,42.4,67.7,NA,NA,NA,NA,NA,NA,438.3,0.1,4.2,4,Taiga Plain
4717574.625,3460114.756,942786,0,2004-SEP-01,0,N,NR,NT,4,NA,-1,10,1,999,255,V,N,U,0,ST,OP,NA,ES,U,NA,56,222,0,8.39,0.36,3.85,NA,NA,7.84,1.95,NA,0,4.74,0.67,3.28,NA,NA,0,0.16,0.45,0.59,0.4,23.89,7.32,12.61,2.69,12.61,2.69,0,43,NA,41.1,NA,101,111.2,45.8,NA,NA,NA,NA,NA,NA,225.23,0.31,4.2,4,Taiga Plain
4717574.625,3460114.756,942786,0,2018-AUG-25,1,F,NA,NT,4,TAIGA PLAINS,-1,10,0,999,255,V,N,U,0,ST,OP,NA,ES,N,NA,NA,NA,0,1.33,7.78,0,NA,0.06,0.62,0.19,0,0,0.68,6.33,0,39.96,0,4.8,0.8,0.12,0.05,0.46,22.54,9.33,9.98,4.38,5.18,2.14,2.24,15,NA,47,49,61.3,NA,NA,NA,NA,NA,NA,NA,NA,284.7,0.21,4.2,4,Taiga Plain
4754320.031,3371664.015,963446,0,2004-AUG-27,0,N,NR,NT,4,NA,-1,10,1,999,395,V,T,U,0,TM,SP,COMP,ES,U,NA,55,218,6.31,0,0,0,NA,0.08,NA,NA,NA,5.27,0,0,0,NA,NA,0,0.01,0.06,0.13,3.23,14.75,3.72,34.5,8.25,34.5,8.25,0,35,NA,NA,NA,13.5,25.9,NA,NA,NA,NA,NA,NA,NA,250.1,NA,4.2,4,Taiga Plain
4754320.031,3371664.015,963446,0,2018-AUG-26,1,F,NA,NT,4,TAIGA PLAINS,-1,10,0,999,387,V,T,U,0,TM,SP,COMP,ES,N,NA,NA,NA,15.05,0.41,0,0,NA,0.17,NA,NA,0,10.01,0.31,0,0,26.31,0,0,0.01,0.01,0.04,3.1,15.37,5.26,14.16,4.09,14.16,4.09,0,15,NA,3.3,5.3,17.7,NA,NA,NA,NA,NA,NA,NA,NA,196.4,0.3,4.2,4,Taiga Plain
4728077.036,3364897.823,970321,0,2004-AUG-25,0,N,NR,NT,4,NA,-1,10,20,189,325,V,T,U,0,TM,OP,COMP,TS,U,NA,58,225,128.34,7.02,0.09,0,NA,1.17,NA,NA,NA,73.93,3.68,0.17,0,NA,NA,0,0.89,0.97,1,1.17,11.92,3.72,20.54,5.98,20.54,5.98,0,35,NA,12.9,NA,33.1,20.3,NA,NA,NA,NA,NA,NA,NA,430.8,0.07,4.2,4,Taiga Plain
4728077.036,3364897.823,970321,0,2018-AUG-20,1,F,NA,NT,4,TAIGA PLAINS,-1,10,20,189,334,V,T,U,0,TM,OP,SNGL,TS,N,NA,NA,NA,148.67,7.33,0.4,0,NA,1.25,NA,NA,0,84.85,3.9,0.59,0,0.42,0,4.68,0.68,0.48,1.27,0.73,5.86,1.94,19.28,4.59,14.6,3.86,0.73,15,NA,32.4,35.2,52.2,NA,NA,NA,NA,NA,NA,NA,NA,272.13,0.23,4.2,4,Taiga Plain
4777675.553,3335715.807,970336,0,2005-JUL-27,0,N,NR,NT,4,NA,-1,10,1,999,430,V,T,U,0,TC,SP,SNGL,ES,U,NA,55,219,0,3.51,0.39,4.4,NA,NA,0.26,0.07,NA,0,2.06,0.91,3.54,NA,NA,0,2.05,NA,NA,1.94,13.78,5.34,0,0,0,0,0,55,NA,66.5,NA,98.7,123.6,91.9,NA,NA,NA,NA,NA,NA,386.6,0.15,4.2,4,Taiga Plain
4777675.553,3335715.807,970336,0,2018-AUG-28,1,F,NA,NT,4,TAIGA PLAINS,-1,10,0,999,430,V,T,U,0,TC,SP,SNGL,ES,N,NA,NA,NA,0,0,0.03,0,NA,NA,1.2,0.49,0,0,0,0.09,0,5.12,0.32,0,1.44,0.16,0.28,0.7,12.41,5.14,6.46,2.67,6.46,2.67,0,15,NA,39.7,40.5,120.1,NA,NA,NA,NA,NA,NA,NA,NA,373.9,0.18,4.2,4,Taiga Plain
4701798.242,3358111.769,977196,0,2004-AUG-26,0,N,NR,NT,4,NA,-1,10,33,228,235,V,T,U,0,TC,SP,COMP,LS,U,NA,56,222,98.03,3.84,0.36,0.09,NA,1.2,NA,NA,NA,53.62,2.9,0.63,0.16,NA,NA,0,0.64,0.42,2.03,1.24,4.69,1.27,0,0,0,0,0,35,NA,16.9,NA,56.5,85,NA,NA,NA,NA,NA,NA,NA,365.95,0.09,4.2,4,Taiga Plain
4701798.242,3358111.769,977196,0,2018-AUG-26,1,F,NA,NT,4,TAIGA PLAINS,-1,10,33,228,235,V,T,U,0,TC,SP,COMP,LS,N,NA,NA,NA,148.51,0,1.49,0,NA,1.58,NA,NA,0,75.86,0,1.88,0,1.26,0,0,0.68,0.39,0.6,1.07,17.03,7,7.94,3.26,7.94,3.26,0,15,NA,31.1,31.4,35.6,NA,NA,NA,NA,NA,NA,NA,NA,277.8,0.2,4.2,4,Taiga Plain
4751403.452,3328882.658,977211,0,2004-SEP-03,0,N,NR,NT,4,NA,-1,10,1,999,430,V,T,U,0,TC,SP,MULT,OG,U,NA,55,219,10.29,0,5.46,2.15,NA,0.07,NA,NA,NA,7.75,0,5.76,2.07,NA,NA,0,1.13,0.45,2.32,0.77,2.96,1.01,0,0,0,0,0,15,36,NA,NA,181,NA,NA,39.3,NA,122,NA,1,NA,390.25,0.12,4.2,4,Taiga Plain
4751403.452,3328882.658,977211,0,2018-AUG-30,1,F,NA,NT,4,TAIGA PLAINS,-1,10,1,999,420,V,T,U,0,TC,SP,MULT,OG,B,NA,NA,NA,12,0,7.92,0,NA,0.07,NA,NA,0,8.49,0,9.87,0,0.11,0,0,2.2,0.43,4.88,0.21,1.73,0.72,0,0,0,0,0,NA,35,NA,NA,NA,NA,NA,71.3,72,154.1,154.7,NA,NA,278.5,0.31,4.2,4,Taiga Plain
4708588.607,3331831.209,984081,0,2004-AUG-31,0,N,NR,NT,4,NA,-1,10,6,254,440,V,T,U,0,TC,OP,COMP,OG,U,NA,56,222,5.24,3.08,12.4,4.61,NA,0.06,0.32,0.1,NA,4.11,2.11,15.08,4.47,NA,NA,0,1.19,0.49,0.74,1.25,8.82,3.01,0,0,0,0,0,14.5,35,NA,NA,98.9,NA,NA,59.4,NA,53,NA,NA,NA,428.56,0.07,4.2,4,Taiga Plain
4708588.607,3331831.209,984081,0,2018-AUG-21,1,F,NA,NT,4,TAIGA PLAINS,-1,10,3,254,433,V,T,U,0,TC,OP,COMP,OG,N,NA,NA,NA,5.46,3.14,21.78,3.75,NA,0.06,NA,NA,0,3.95,2.04,24.78,3.26,0.01,0,0,2.86,0.74,6.63,0.49,8.33,3.48,2.31,0.58,2.31,0.58,0,15,NA,123.2,125.8,88.1,NA,NA,NA,NA,NA,NA,NA,NA,427.48,0.1,4.2,4,Taiga Plain
4705623.298,3288968.08,997846,0,2005-JUL-27,0,N,NR,NT,4,NA,-1,10,1,999,146,V,T,W,0,TC,DE,MULT,MS,U,NA,63,236,7.74,2.03,9.67,2.29,NA,0.13,0.4,0.13,NA,5.6,1.29,11.05,1.82,NA,NA,0,3.21,0.68,1,1.11,1.23,0.42,0,0,0,0,0,NA,NA,76.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464.8,0.05,4.2,4,Taiga Plain
4705623.298,3288968.08,997846,0,2018-AUG-31,1,F,NA,NT,4,TAIGA PLAINS,-1,10,0,999,145,V,T,W,0,TC,DE,MULT,MS,F,NA,NA,NA,11.99,0.34,15.25,0.46,NA,0.14,NA,NA,0,8.33,0.21,18.03,0.49,0.38,0,0,2.17,0.23,1.01,0.19,3.64,1.7,0,0,0,0,0,NA,35,NA,NA,NA,NA,NA,35.5,35.6,102.9,106,NA,NA,449.2,0.09,4.2,4,Taiga Plain
4722193.616,3279215.745,997851,0,2005-JUL-28,0,N,NR,NT,4,NA,-1,10,2,999,365,V,T,U,0,TC,DE,SNGL,LS,U,NA,63,236,0.62,0,4.91,0.1,NA,0.01,NA,NA,NA,0.48,0,5.74,0.12,NA,NA,0,3.61,0.09,5.86,0.59,4.88,2.02,0,0,0,0,0,55,NA,83.4,NA,30.1,39.8,57.8,NA,NA,NA,NA,NA,NA,482.7,0.11,4.2,4,Taiga Plain
4722193.616,3279215.745,997851,0,2018-AUG-31,1,F,NA,NT,4,TAIGA PLAINS,-1,10,4,222,365,V,T,U,0,TC,DE,SNGL,LS,N,NA,NA,NA,0.69,0,20.92,0.15,NA,0.01,NA,NA,0,0.49,0,24.36,0.17,1.52,0,0,7.8,0.62,6.39,0.49,1.48,0.63,0,0,0,0,0,15,NA,129,130.3,35.8,NA,NA,NA,NA,NA,NA,NA,NA,438.5,0.12,4.2,4,Taiga Plain
4821742.232,3220894.239,997881,0,2005-JUL-26,0,N,NR,NT,4,NA,-1,10,1,999,315,V,T,U,0,TM,DE,SNGL,ES,U,NA,63,236,0,2.84,0.52,0.16,NA,NA,NA,NA,NA,0,1.93,1.02,0.2,NA,NA,0,1.94,0.27,0.01,0.15,6.36,2.49,5.35,1.78,5.35,1.78,0,55,NA,61,NA,68.6,83.2,60.6,NA,NA,NA,NA,NA,NA,354.08,0.13,4.2,4,Taiga Plain
4821742.232,3220894.239,997881,0,2018-AUG-19,1,F,NA,NT,4,TAIGA PLAINS,-1,10,1,999,315,V,T,U,0,TM,DE,SNGL,ES,N,NA,NA,NA,7.65,0,11.45,0,NA,0.31,NA,NA,0,5.87,0,12.14,0,4.1,0,0,1.96,0.21,0.07,0.5,11.67,3.85,4.96,2.02,4.96,2.02,0,15,NA,47.9,49.2,43.1,NA,NA,NA,NA,NA,NA,NA,NA,304.18,0.22,4.2,4,Taiga Plain
4838356.433,3211205.088,997886,0,2004-JUL-16,0,N,NR,NT,4,NA,-1,10,0,999,328,V,T,W,0,TC,OP,SNGL,LS,U,NA,63,236,2.55,0.64,15.5,3.61,NA,0.04,0.36,0.14,NA,1.75,0.47,20.58,3.57,NA,NA,0,2.54,0.36,2.56,0.93,6.42,1.74,0,0,0,0,0,NA,34.1,NA,NA,NA,NA,NA,44.6,NA,159.7,NA,NA,NA,273.62,0.27,4.2,4,Taiga Plain
4812046.366,3204278.62,1004761,0,2003-AUG-27,0,N,NR,NT,4,NA,-1,10,2,999,582,V,T,W,0,TC,SP,MULT,OG,U,NA,63,237,13.77,5.75,6.75,0.35,NA,0.09,NA,NA,NA,10.17,3.14,6.8,0.36,NA,NA,0,6.16,0.16,6.3,0.53,3.7,1.37,6.54,1.98,6.54,1.98,0,NA,NA,98.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527,0.06,4.2,4,Taiga Plain
4812042.211,3204268.742,1004761,0,2016-AUG-18,1,F,NA,NT,4,HORN SLOPES (LS),-1,10,2,999,582,V,T,W,0,TC,SP,MULT,OG,B,NA,NA,NA,11.95,5.48,8.59,0,NA,0.09,NA,NA,0,8.53,3.2,7.89,0,0,0,0,4.46,0.04,2.74,0.55,8.03,2.9,11.12,3.82,11.12,3.82,0,NA,NA,248.1,249.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.35,0.1,4.2,4,Taiga Plain
4759387.731,3190454.052,1018511,0,2004-JUL-14,0,N,NR,NT,4,NA,-1,10,2,999,197,V,T,W,0,TC,OP,SNGL,TS,U,NA,63,236,65.77,3.56,6.08,1.37,NA,0.66,0.34,0.1,NA,40.67,2.37,7.03,1.3,NA,NA,0,NA,NA,NA,NA,26.05,10.79,26.48,8.67,26.48,8.67,0,NA,35,NA,NA,NA,NA,NA,132.3,NA,17.5,NA,NA,NA,429.39,0.11,4.2,4,Taiga Plain
4759372.309,3190462.257,1018511,0,2016-AUG-18,1,F,NA,NT,4,SOUTH MACKENZIE PLAIN (MB),-1,10,2,999,197,V,T,W,0,TC,OP,SNGL,TS,N,NA,NA,NA,71.38,1.21,5.57,0.66,NA,0.61,NA,NA,0,44.14,0.76,6.53,0.6,0.15,0,0,0.67,0.23,1.93,0.84,13.7,5.3,28.33,8.19,28.33,8.19,0,NA,39.5,NA,NA,NA,NA,NA,37.7,40.4,118.7,125.6,19.4,19.5,444.99,0.1,4.2,4,Taiga Plain
4792634.347,3171021.455,1018521,0,2003-AUG-29,0,N,NR,NT,4,NA,-1,10,1,999,428,V,T,U,0,TC,OP,MULT,LS,U,NA,63,236,46.99,3.06,15.19,0.88,NA,0.46,1.48,0.49,NA,31.5,2.03,15.79,0.74,NA,NA,0,11.21,0.07,1.72,0.79,37.46,10.9,16.91,4.2,16.91,4.2,0,35,NA,78.6,NA,21,18.2,NA,NA,NA,NA,NA,NA,NA,521,0.07,4.2,4,Taiga Plain
4792645.832,3171012.051,1018521,0,2016-AUG-19,1,F,NA,NT,4,SOUTH MACKENZIE PLAIN (MB),-1,10,1,999,428,V,T,U,0,TC,OP,MULT,LS,N,NA,NA,NA,42.88,4.93,16.45,2.42,NA,0.39,3.26,1.2,0,28.46,3.05,15.72,1.97,0.54,1.37,0,1.8,0.18,1.87,0.98,15.18,6.29,12.73,5.05,12.73,5.05,0,55,NA,140.1,146.8,32.8,22.4,23,NA,NA,NA,NA,NA,NA,498.75,0.1,4.2,4,Taiga Plain
5028041.833,3499241.92,874051,0,2006-JUL-30,0,N,NR,NT,4,NA,-1,11,4,80,269,V,T,U,0,TM,OP,MULT,LS,U,NA,52,204,39.89,0,5.2,0.36,NA,0.34,NA,NA,NA,19.46,0,6.19,0.3,NA,NA,216.08,0.4,0.32,1.82,0.6,7.1,2.34,225.75,49.14,9.67,3.45,45.69,9.5,NA,18.8,NA,20.5,NA,NA,NA,NA,NA,NA,NA,NA,374.38,0.24,4.2,4,Taiga Plain
4973288.813,3442933.528,901566,0,2005-AUG-05,0,N,NR,NT,4,NA,-1,11,1,999,355,V,T,U,0,TC,SP,MULT,TS,U,NA,52,204,11.35,6.07,5.85,0.98,NA,0.1,0.1,0.03,NA,8.19,3.8,6.31,1.06,NA,NA,0,NA,NA,NA,1.17,1.23,0.35,5.25,1.75,5.25,1.75,0,NA,NA,166.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.95,0.1,4.2,4,Taiga Plain
5012438.43,3243459.267,956641,0,2004-JUL-19,0,N,NR,NT,4,NA,-1,11,1,999,226,V,T,U,0,TC,OP,SNGL,LS,U,NA,59,227,12.11,1.37,9.75,0.41,NA,0.06,0.34,0.12,NA,8.23,1.01,10.59,0.44,NA,NA,0,0.38,0.35,1.36,0.15,16,6,7.58,1.92,7.58,1.92,0,54.8,NA,53.8,NA,34.6,22.9,0,NA,NA,NA,NA,NA,NA,378.25,0.1,4.2,4,Taiga Plain
5012438.43,3243459.267,956641,0,2015-AUG-26,1,F,NA,NT,4,NA,-1,11,2,999,226,V,N,U,0,SL,SP,NA,ES,N,NA,NA,NA,0,8.42,0,7.69,NA,NA,NA,NA,0,0,4.54,0,6.91,0,0,0,0.07,0.09,0,0.12,4.93,1.61,1.78,0.66,1.78,0.66,0,15,NA,61.8,65.4,32.2,NA,NA,NA,NA,NA,NA,NA,NA,364.43,0.13,4.2,4,Taiga Plain
4969631.635,3246038.182,963511,0,2004-JUL-19,0,N,NR,NT,4,NA,-1,11,1,999,277,V,T,W,0,TC,OP,SNGL,LS,U,NA,-1,-1,22.24,7.56,11.03,2.89,NA,0.16,NA,NA,NA,15.44,4.47,11.55,2.69,NA,NA,2.25,1.47,1.04,0.25,NA,7.78,2.72,2.25,0.45,0,0,0.45,NA,35,NA,NA,NA,NA,NA,54.2,NA,218.9,NA,NA,NA,409.6,0.2,4.2,4,Taiga Plain
5002854.318,3226845.496,963521,0,2004-JUL-19,0,N,NR,NT,4,NA,-1,11,0,999,278,V,T,U,0,TC,OP,MULT,MS,U,NA,59,227,3.53,0,5.05,1.11,NA,0.06,0.18,0.04,NA,2.48,0,7.87,0.82,NA,NA,1.38,5.04,0.47,5.23,1.15,29.94,8.03,35.53,7.65,34.15,7.38,0.27,44,NA,67.3,NA,42.7,91.3,36.5,NA,NA,NA,NA,NA,NA,400.68,0.16,4.2,4,Taiga Plain
5002854.318,3226845.496,963521,0,2015-AUG-26,1,F,NA,NT,4,NA,-1,11,0,999,278,V,N,U,0,BM,OP,NA,ES,N,NA,NA,NA,0,0,0,0.53,NA,NA,NA,NA,0,0,0,0,0.68,0,0.04,0,0,0.01,0,1.36,32.28,8.75,17.5,5.88,17.5,5.88,0,15,NA,0.7,0.7,37,NA,NA,NA,NA,NA,NA,NA,NA,358.1,0.03,4.2,4,Taiga Plain
4983667.425,3193590.871,977281,0,2004-JUL-18,0,N,NR,NT,4,NA,-1,11,3,50,318,V,T,U,0,TC,OP,SNGL,LS,U,NA,60,230,1.22,4.7,32.37,11.5,NA,0.14,0.06,0.02,NA,0.87,2.81,34.13,10.4,NA,NA,0,1.46,0.1,1.23,0.98,31.73,9.9,12.2,3.21,12.2,3.21,0,45,NA,13.8,NA,15.9,28.9,22.9,NA,NA,NA,NA,NA,NA,397.8,0.12,4.2,4,Taiga Plain
4983667.425,3193590.871,977281,0,2015-AUG-25,1,F,NA,NT,4,NA,-1,11,3,50,318,V,T,U,0,TC,OP,SNGL,LS,N,NA,NA,NA,8.63,3.01,39.4,10.01,NA,0.22,0.3,0.1,0,5.86,1.76,36.25,9.25,0.13,0,0,1.29,0.04,0.82,0.45,30.93,9,14.94,3.74,14.94,3.74,0,15,NA,21.6,21.7,19,NA,NA,NA,NA,NA,NA,NA,NA,382.73,0.13,4.2,4,Taiga Plain
4854976.171,3201526.323,997891,0,2004-JUL-16,0,N,NR,NT,4,NA,-1,11,3,40,382,V,T,U,0,TB,SP,SNGL,ES,U,NA,63,236,0,1.64,0.02,2.59,NA,NA,1.1,0.29,NA,0,0.97,0.04,2.74,NA,NA,0,1.62,0.22,NA,NA,0,0,0,0,0,0,0,55,NA,85,NA,70.7,48.9,25.9,NA,NA,NA,NA,NA,NA,335.73,0.14,4.2,4,Taiga Plain
4885566.876,3139239.285,1011666,0,2003-AUG-24,0,N,NR,NT,4,NA,-1,11,7,10,670,V,T,U,0,TC,SP,SNGL,ES,U,NA,63,237,2.56,12.58,0.03,21.62,NA,0.1,NA,NA,NA,1.75,8.26,0.07,17.8,NA,NA,0,1.53,0.08,2.27,0.27,1.97,0.92,0,0,0,0,0,15,NA,71.2,NA,55.9,NA,NA,NA,NA,NA,NA,NA,NA,515,0.05,4.2,4,Taiga Plain
4885573.882,3139225.842,1011666,0,2016-AUG-23,1,F,NA,NT,4,HORN PLATEAU (LS),-1,11,7,10,668,V,T,U,0,TC,SP,COMP,MS,N,NA,NA,NA,3.75,4.96,0.57,14.07,NA,0.05,0.24,0.08,0,2.34,3.48,0.75,12.12,0.05,0,0,4.76,0.12,1.2,0.42,4.88,2.02,15.88,5.55,15.88,5.55,0,15,NA,149.6,161.6,112.2,NA,NA,NA,NA,NA,NA,NA,NA,452.05,0.11,4.2,4,Taiga Plain
4935580.366,3110275.689,1011681,0,2003-AUG-23,0,N,NR,NT,4,NA,-1,11,1,999,205,V,T,U,0,TC,DE,SNGL,TS,U,NA,60,232,122.33,0,28.53,1.75,NA,1.61,NA,NA,NA,73.42,0,30.04,1.47,NA,NA,0,NA,0.03,1.87,0.65,4.88,1.61,8.4,1.14,8.4,1.14,0,54,NA,10.4,NA,16.9,32.8,26.3,NA,NA,NA,NA,NA,NA,488.75,0.05,4.2,4,Taiga Plain
4935580.366,3110275.689,1011681,0,2015-AUG-24,1,F,NA,NT,4,NA,-1,11,1,999,205,V,T,U,0,TC,OP,SNGL,MS,N,NA,NA,NA,59.6,90.18,17.6,17.3,NA,1.74,0.04,0,0,35.42,51.06,16.66,15.93,0,0,0,0.01,0.01,0.03,0.35,7.1,2.21,0,0,0,0,0,15,NA,12.6,13.1,15.5,NA,NA,NA,NA,NA,NA,NA,NA,381.8,0.11,4.2,4,Taiga Plain
5019064.415,3062204.696,1011706,0,2004-JUL-18,0,N,NR,NT,4,NA,-1,11,5,37,205,V,T,U,0,TM,OP,SNGL,MS,U,NA,60,232,41.53,0,2.59,0.62,NA,0.83,NA,NA,NA,25.28,0,3.64,1.21,NA,NA,2.5,0.25,0.04,0.15,NA,3.15,1.04,4.52,1.21,2.02,0.54,0.67,53.8,NA,21.4,NA,9.1,12.3,37.6,NA,NA,NA,NA,NA,NA,324.58,0.23,4.2,4,Taiga Plain
5019064.487,3062235.157,1011706,0,2015-AUG-24,1,F,NA,NT,4,NA,-1,11,5,37,205,V,T,U,0,TM,OP,MULT,MS,N,NA,NA,NA,28.51,9.81,2.12,0,NA,0.7,NA,NA,0,16.93,5.21,1.8,0,4.12,0.92,16.63,0,0.48,0.02,0.8,10.68,3.11,34.69,10.78,18.06,5.94,4.84,15,NA,19.2,19.5,14.2,NA,NA,NA,NA,NA,NA,NA,NA,314.85,0.2,4.2,4,Taiga Plain
4825923.041,3151614.833,1018531,0,2003-AUG-28,0,N,NR,NT,4,NA,-1,11,0,999,750,V,T,U,0,TC,SP,SNGL,ES,U,NA,63,237,0,12.05,0,10.68,NA,NA,NA,NA,NA,0,7.14,0,9.66,NA,NA,0,1.58,0.39,1.07,0.8,8.33,3.45,21.09,8.5,21.09,8.5,0,55,NA,86.7,NA,19.5,26.5,40.3,NA,NA,NA,NA,NA,NA,536.5,0.06,4.2,4,Taiga Plain
4825913.057,3151691.578,1018531,0,2016-AUG-20,1,F,NA,NT,4,HORN PLATEAU (LS),-1,11,0,999,751,V,T,U,0,TC,SP,SNGL,ES,N,NA,NA,NA,0,8.09,0.04,4.8,NA,NA,NA,NA,0,0,3.88,0.08,4.49,2.98,0,0,4.16,0.54,0.88,0.35,4.44,1.84,8.33,2.57,8.33,2.57,0,15,NA,115.4,118.4,17.7,NA,NA,NA,NA,NA,NA,NA,NA,457.65,0.09,4.2,4,Taiga Plain
4875902.579,3122574.304,1018546,0,2003-AUG-24,0,N,NR,NT,4,NA,-1,11,4,345,254,V,T,U,0,TC,SP,SNGL,MS,U,NA,63,236,3.46,0,14.37,1.05,NA,0.14,NA,NA,NA,2.8,0,16.08,1.01,NA,NA,0,3.04,0.06,0.02,1.13,82.74,30.69,47.43,17.12,47.43,17.12,0,55,NA,NA,NA,74.1,89.2,102.6,NA,NA,NA,NA,NA,NA,369.75,NA,4.2,4,Taiga Plain
4875897.615,3122532.202,1018546,0,2009-JUL-27,1,F,NA,NT,4,-1,-1,11,4,345,254,V,T,U,0,TC,SP,SNGL,MS,N,NA,NA,NA,13.62,0,25.72,0,NA,0.45,NA,NA,NA,9.48,0,21.65,0,0,0,0,1.46,0.53,NA,2.75,78.42,30.27,47.21,17.68,47.21,17.68,0,NA,NA,3.9,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.55,0.09,4.2,4,Taiga Plain
4942634.201,3083974.766,1018566,0,2003-AUG-23,0,N,NR,NT,4,NA,-1,11,1,999,201,V,T,U,0,TC,OP,COMP,TS,U,NA,60,232,1.1,0,10.56,0,NA,0.01,0.6,0.17,NA,0.87,0,12.2,0,NA,NA,0,1.87,0.23,1.51,NA,24.69,7.18,10.27,3.1,10.27,3.1,0,35,NA,29.9,NA,25.9,80.1,NA,NA,NA,NA,NA,NA,NA,421.5,0.1,4.2,4,Taiga Plain
4942645.991,3083955.123,1018566,0,2009-JUL-27,1,F,NA,NT,4,-1,-1,11,1,999,201,V,T,U,0,TC,OP,COMP,TS,N,No new disturbance since 2003 establishment,NA,NA,1.64,0,13.83,0,NA,0.02,0.84,0.25,NA,1.27,0,15.42,0,0,0,0,0.99,0.52,1.34,0.79,17.04,5.62,2.96,0.79,2.96,0.79,0,NA,NA,39.3,44.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.55,0.18,4.2,4,Taiga Plain
4602525.752,3751055.159,873921,0,2006-JUL-24,0,N,NR,NT,4,NA,-1,9,0,999,187,V,T,U,0,TC,OP,MULT,LS,U,NA,51,195,1.66,0,8.93,0.07,NA,0.01,NA,NA,NA,1.3,0,11.7,0.1,NA,NA,0,0.26,0.35,10.47,0.06,0.25,0.08,0,0,0,0,0,55,NA,43.2,NA,59.3,74.7,94.5,NA,NA,NA,NA,NA,NA,360.33,0.06,4.1,4,Taiga Plain
4543832.448,3764295.884,880786,0,2006-JUL-26,0,N,NR,NT,4,NA,-1,9,3,190,682,V,T,U,0,TC,OP,COMP,LS,U,NA,51,195,0,0,5.25,0.41,NA,0,NA,NA,NA,0,0,6.86,0.43,NA,NA,0,1.25,0.29,3.84,0.39,4.14,1.46,0,0,0,0,0,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.15,0.04,4.1,4,Taiga Plain
4576391.457,3744572.07,880796,0,2006-JUL-25,0,N,NR,NT,4,NA,-1,9,6,306,563,V,T,U,0,TC,OP,COMP,TS,U,NA,51,195,0,0,2.86,0.08,NA,0,NA,NA,NA,0,0,3.98,0.14,NA,NA,0,4.97,0.33,4.66,0.04,0.99,0.41,0,0,0,0,0,30,NA,57.4,NA,88.2,128.8,NA,NA,NA,NA,NA,NA,NA,373.55,0.1,4.1,4,Taiga Plain
4608998.356,3724941.682,880806,0,2002-AUG-12,0,N,NR,NT,4,NA,-1,9,-1,999,0,V,T,U,0,TC,OP,MULT,MS,U,Boggymarshyarea,51,195,1.02,0,8.57,0,NA,NA,NA,NA,NA,0.85,0,10.04,0,NA,NA,0,NA,NA,NA,NA,0,0,5.05,1.85,5.05,1.85,0,22,NA,NA,NA,73,31.3,NA,NA,NA,NA,NA,NA,NA,433.73,NA,4.1,4,Taiga Plain
4648142.949,3679214.876,887701,0,2005-AUG-02,0,N,NR,NT,4,NA,-1,9,5,45,310,V,T,U,0,TC,SP,COMP,OG,U,NA,51,195,1.81,0.65,3.72,2.32,NA,0.01,0.52,0.18,NA,1.41,0.43,4.95,2.03,NA,NA,0,2.89,2.85,1.16,1.04,2.96,0.94,0,0,0,0,0,35,NA,221.9,NA,41.2,64.5,NA,NA,NA,NA,NA,NA,NA,348.38,0.18,4.1,4,Taiga Plain
