nfi_plot,loc_id,VARIABLE,ZERO_CHECK,YEAR_X0,YEAR_X1,YEAR_X2,VALUE_X0,VALUE_X1,VALUE_X2
846436,0,Bryophytes,NA,2005,NA,NA,NA,NA,NA
846436,0,Fine WD,NA,2005,NA,NA,1.07,NA,NA
846436,0,Sm WD,NA,2005,NA,NA,4.06,NA,NA
846436,0,Coarse WD,NA,2005,NA,NA,0,NA,NA
846436,0,Round WD,NA,2005,NA,NA,0,NA,NA
846436,0,Odd WD,NA,2005,NA,NA,0,NA,NA
846436,0,Forest Floor 8mm,NA,2005,NA,NA,145.1,NA,NA
846436,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
853296,0,Stump,NA,2005,NA,NA,NA,NA,NA
853296,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
853296,0,Lg Live Tree,NA,2005,NA,NA,1.17,NA,NA
853296,0,Lg Dead Tree,NA,2005,NA,NA,0.73,NA,NA
853296,0,Sm Live Tree,NA,2005,NA,NA,13.22,NA,NA
853296,0,Sm Dead Tree,NA,2005,NA,NA,1.57,NA,NA
853296,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
853296,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
853296,0,Sm Shrub,NA,2005,NA,NA,NA,NA,NA
853296,0,Herbs,NA,2005,NA,NA,0.11,NA,NA
853296,0,Bryophytes,NA,2005,NA,NA,0.03,NA,NA
853296,0,Fine WD,NA,2005,NA,NA,NA,NA,NA
853296,0,Sm WD,NA,2005,NA,NA,4.42,NA,NA
853296,0,Coarse WD,NA,2005,NA,NA,10.07,NA,NA
853296,0,Round WD,NA,2005,NA,NA,10.07,NA,NA
853296,0,Odd WD,NA,2005,NA,NA,0,NA,NA
853296,0,Forest Floor 8mm,NA,2005,NA,NA,41.4,NA,NA
853296,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
853326,0,Stump,NA,2005,NA,NA,0.42,NA,NA
853326,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
853326,0,Lg Live Tree,NA,2005,NA,NA,5.55,NA,NA
853326,0,Lg Dead Tree,NA,2005,NA,NA,1.44,NA,NA
853326,0,Sm Live Tree,NA,2005,NA,NA,7.8,NA,NA
853326,0,Sm Dead Tree,NA,2005,NA,NA,0.91,NA,NA
853326,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
853326,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
853326,0,Sm Shrub,NA,2005,NA,NA,NA,NA,NA
853326,0,Herbs,NA,2005,NA,NA,0.28,NA,NA
853326,0,Bryophytes,NA,2005,NA,NA,NA,NA,NA
853326,0,Fine WD,NA,2005,NA,NA,0.35,NA,NA
853326,0,Sm WD,NA,2005,NA,NA,1.56,NA,NA
853326,0,Coarse WD,NA,2005,NA,NA,3.3,NA,NA
853326,0,Round WD,NA,2005,NA,NA,3.3,NA,NA
853326,0,Odd WD,NA,2005,NA,NA,0,NA,NA
853326,0,Forest Floor 8mm,NA,2005,NA,NA,111.2,NA,NA
853326,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
860171,0,Stump,NA,2006,NA,NA,0.24,NA,NA
860171,0,Sm Stump,NA,2006,NA,NA,NA,NA,NA
860171,0,Lg Live Tree,NA,2006,NA,NA,0,NA,NA
860171,0,Lg Dead Tree,NA,2006,NA,NA,0,NA,NA
860171,0,Sm Live Tree,NA,2006,NA,NA,1.95,NA,NA
860171,0,Sm Dead Tree,NA,2006,NA,NA,0.11,NA,NA
860171,0,Lg Live Shrub,NA,2006,NA,NA,NA,NA,NA
860171,0,Lg Dead Shrub,NA,2006,NA,NA,NA,NA,NA
860171,0,Sm Shrub,NA,2006,NA,NA,2.04,NA,NA
860171,0,Herbs,NA,2006,NA,NA,0.21,NA,NA
860171,0,Bryophytes,NA,2006,NA,NA,0.32,NA,NA
860171,0,Fine WD,NA,2006,NA,NA,1.31,NA,NA
860171,0,Sm WD,NA,2006,NA,NA,9.31,NA,NA
860171,0,Coarse WD,NA,2006,NA,NA,1.52,NA,NA
860171,0,Round WD,NA,2006,NA,NA,1.52,NA,NA
860171,0,Odd WD,NA,2006,NA,NA,0,NA,NA
860171,0,Forest Floor 8mm,NA,2006,NA,NA,44.3,NA,NA
860171,0,For Floor Total,NA,2006,NA,NA,NA,NA,NA
873961,0,Stump,NA,2005,NA,NA,0.18,NA,NA
873961,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
873961,0,Lg Live Tree,NA,2005,NA,NA,7.89,NA,NA
873961,0,Lg Dead Tree,NA,2005,NA,NA,0.78,NA,NA
873961,0,Sm Live Tree,NA,2005,NA,NA,5.4,NA,NA
873961,0,Sm Dead Tree,NA,2005,NA,NA,0.96,NA,NA
873961,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
873961,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
873961,0,Sm Shrub,NA,2005,NA,NA,NA,NA,NA
873961,0,Herbs,NA,2005,NA,NA,NA,NA,NA
873961,0,Bryophytes,NA,2005,NA,NA,NA,NA,NA
873961,0,Fine WD,NA,2005,NA,NA,NA,NA,NA
873961,0,Sm WD,NA,2005,NA,NA,1.33,NA,NA
873961,0,Coarse WD,NA,2005,NA,NA,1.92,NA,NA
873961,0,Round WD,NA,2005,NA,NA,1.92,NA,NA
873961,0,Odd WD,NA,2005,NA,NA,0,NA,NA
873961,0,Forest Floor 8mm,NA,2005,NA,NA,NA,NA,NA
873961,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
880821,0,Stump,NA,2005,NA,NA,NA,NA,NA
880821,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
880821,0,Lg Live Tree,NA,2005,NA,NA,2.91,NA,NA
880821,0,Lg Dead Tree,NA,2005,NA,NA,0,NA,NA
880821,0,Sm Live Tree,NA,2005,NA,NA,3.29,NA,NA
880821,0,Sm Dead Tree,NA,2005,NA,NA,0.84,NA,NA
880821,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
880821,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
880821,0,Sm Shrub,NA,2005,NA,NA,3.04,NA,NA
880821,0,Herbs,NA,2005,NA,NA,0.05,NA,NA
880821,0,Bryophytes,NA,2005,NA,NA,0.22,NA,NA
880821,0,Fine WD,NA,2005,NA,NA,1.57,NA,NA
880821,0,Sm WD,NA,2005,NA,NA,4.03,NA,NA
880821,0,Coarse WD,NA,2005,NA,NA,0.66,NA,NA
880821,0,Round WD,NA,2005,NA,NA,0.66,NA,NA
880821,0,Odd WD,NA,2005,NA,NA,0,NA,NA
880821,0,Forest Floor 8mm,NA,2005,NA,NA,60.5,NA,NA
880821,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
880841,0,Stump,NA,2002,NA,NA,NA,NA,NA
880841,0,Sm Stump,NA,2002,NA,NA,NA,NA,NA
880841,0,Lg Live Tree,NA,2002,NA,NA,2.88,NA,NA
880841,0,Lg Dead Tree,NA,2002,NA,NA,0,NA,NA
880841,0,Sm Live Tree,NA,2002,NA,NA,3.27,NA,NA
880841,0,Sm Dead Tree,NA,2002,NA,NA,0,NA,NA
880841,0,Lg Live Shrub,NA,2002,NA,NA,NA,NA,NA
880841,0,Lg Dead Shrub,NA,2002,NA,NA,NA,NA,NA
880841,0,Sm Shrub,NA,2002,NA,NA,NA,NA,NA
880841,0,Herbs,NA,2002,NA,NA,NA,NA,NA
880841,0,Bryophytes,NA,2002,NA,NA,NA,NA,NA
880841,0,Fine WD,NA,2002,NA,NA,NA,NA,NA
880841,0,Sm WD,NA,2002,NA,NA,0,NA,NA
880841,0,Coarse WD,NA,2002,NA,NA,18.26,NA,NA
880841,0,Round WD,NA,2002,NA,NA,18.26,NA,NA
880841,0,Odd WD,NA,2002,NA,NA,0,NA,NA
880841,0,Forest Floor 8mm,NA,2002,NA,NA,NA,NA,NA
880841,0,For Floor Total,NA,2002,NA,NA,NA,NA,NA
880846,0,Stump,NA,2002,NA,NA,NA,NA,NA
880846,0,Sm Stump,NA,2002,NA,NA,NA,NA,NA
880846,0,Lg Live Tree,NA,2002,NA,NA,0.57,NA,NA
880846,0,Lg Dead Tree,NA,2002,NA,NA,0,NA,NA
880846,0,Sm Live Tree,NA,2002,NA,NA,0.4,NA,NA
880846,0,Sm Dead Tree,NA,2002,NA,NA,0,NA,NA
880846,0,Lg Live Shrub,NA,2002,NA,NA,NA,NA,NA
880846,0,Lg Dead Shrub,NA,2002,NA,NA,NA,NA,NA
880846,0,Sm Shrub,NA,2002,NA,NA,NA,NA,NA
880846,0,Herbs,NA,2002,NA,NA,NA,NA,NA
880846,0,Bryophytes,NA,2002,NA,NA,NA,NA,NA
880846,0,Fine WD,NA,2002,NA,NA,NA,NA,NA
880846,0,Sm WD,NA,2002,NA,NA,0,NA,NA
880846,0,Coarse WD,NA,2002,NA,NA,7.41,NA,NA
880846,0,Round WD,NA,2002,NA,NA,7.41,NA,NA
880846,0,Odd WD,NA,2002,NA,NA,0,NA,NA
880846,0,Forest Floor 8mm,NA,2002,NA,NA,NA,NA,NA
880846,0,For Floor Total,NA,2002,NA,NA,NA,NA,NA
887706,0,Stump,NA,2005,NA,NA,NA,NA,NA
887706,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
887706,0,Lg Live Tree,NA,2005,NA,NA,0,NA,NA
887706,0,Lg Dead Tree,NA,2005,NA,NA,0,NA,NA
887706,0,Sm Live Tree,NA,2005,NA,NA,0.22,NA,NA
887706,0,Sm Dead Tree,NA,2005,NA,NA,4.45,NA,NA
887706,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
887706,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
887706,0,Sm Shrub,NA,2005,NA,NA,0.82,NA,NA
887706,0,Herbs,NA,2005,NA,NA,0.62,NA,NA
887706,0,Bryophytes,NA,2005,NA,NA,NA,NA,NA
887706,0,Fine WD,NA,2005,NA,NA,0.1,NA,NA
887706,0,Sm WD,NA,2005,NA,NA,7.31,NA,NA
887706,0,Coarse WD,NA,2005,NA,NA,0,NA,NA
887706,0,Round WD,NA,2005,NA,NA,0,NA,NA
887706,0,Odd WD,NA,2005,NA,NA,0,NA,NA
887706,0,Forest Floor 8mm,NA,2005,NA,NA,58.2,NA,NA
887706,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
887711,0,Stump,NA,2002,NA,NA,NA,NA,NA
887711,0,Sm Stump,NA,2002,NA,NA,NA,NA,NA
887711,0,Lg Live Tree,NA,2002,NA,NA,55.84,NA,NA
887711,0,Lg Dead Tree,NA,2002,NA,NA,2.86,NA,NA
887711,0,Sm Live Tree,NA,2002,NA,NA,0.1,NA,NA
887711,0,Sm Dead Tree,NA,2002,NA,NA,0,NA,NA
887711,0,Lg Live Shrub,NA,2002,NA,NA,NA,NA,NA
887711,0,Lg Dead Shrub,NA,2002,NA,NA,NA,NA,NA
887711,0,Sm Shrub,NA,2002,NA,NA,NA,NA,NA
887711,0,Herbs,NA,2002,NA,NA,NA,NA,NA
887711,0,Bryophytes,NA,2002,NA,NA,NA,NA,NA
887711,0,Fine WD,NA,2002,NA,NA,NA,NA,NA
887711,0,Sm WD,NA,2002,NA,NA,0,NA,NA
887711,0,Coarse WD,NA,2002,NA,NA,45.19,NA,NA
887711,0,Round WD,NA,2002,NA,NA,45.19,NA,NA
887711,0,Odd WD,NA,2002,NA,NA,0,NA,NA
887711,0,Forest Floor 8mm,NA,2002,NA,NA,NA,NA,NA
887711,0,For Floor Total,NA,2002,NA,NA,NA,NA,NA
894591,0,Stump,NA,2005,NA,NA,NA,NA,NA
894591,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
894591,0,Lg Live Tree,NA,2005,NA,NA,3.84,NA,NA
894591,0,Lg Dead Tree,NA,2005,NA,NA,0,NA,NA
894591,0,Sm Live Tree,NA,2005,NA,NA,11.85,NA,NA
894591,0,Sm Dead Tree,NA,2005,NA,NA,0.24,NA,NA
894591,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
894591,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
894591,0,Sm Shrub,NA,2005,NA,NA,NA,NA,NA
894591,0,Herbs,NA,2005,NA,NA,NA,NA,NA
894591,0,Bryophytes,NA,2005,NA,NA,1.41,NA,NA
894591,0,Fine WD,NA,2005,NA,NA,1.65,NA,NA
894591,0,Sm WD,NA,2005,NA,NA,1.27,NA,NA
894591,0,Coarse WD,NA,2005,NA,NA,0,NA,NA
894591,0,Round WD,NA,2005,NA,NA,0,NA,NA
894591,0,Odd WD,NA,2005,NA,NA,0,NA,NA
894591,0,Forest Floor 8mm,NA,2005,NA,NA,20.1,NA,NA
894591,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
812056,0,Stump,NA,2005,NA,NA,0.15,NA,NA
812056,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
812056,0,Lg Live Tree,NA,2005,NA,NA,12.45,NA,NA
812056,0,Lg Dead Tree,NA,2005,NA,NA,6.1,NA,NA
812056,0,Sm Live Tree,NA,2005,NA,NA,5.29,NA,NA
812056,0,Sm Dead Tree,NA,2005,NA,NA,0.8,NA,NA
812056,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
812056,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
812056,0,Sm Shrub,NA,2005,NA,NA,0.89,NA,NA
812056,0,Herbs,NA,2005,NA,NA,0.04,NA,NA
812056,0,Bryophytes,NA,2005,NA,NA,3,NA,NA
812056,0,Fine WD,NA,2005,NA,NA,0.76,NA,NA
812056,0,Sm WD,NA,2005,NA,NA,1.31,NA,NA
812056,0,Coarse WD,NA,2005,NA,NA,0,NA,NA
812056,0,Round WD,NA,2005,NA,NA,0,NA,NA
812056,0,Odd WD,NA,2005,NA,NA,0,NA,NA
812056,0,Forest Floor 8mm,NA,2005,NA,NA,64.8,NA,NA
812056,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
846466,0,Stump,NA,2005,NA,NA,0.42,NA,NA
846466,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
846466,0,Lg Live Tree,NA,2005,NA,NA,2.52,NA,NA
846466,0,Lg Dead Tree,NA,2005,NA,NA,4.36,NA,NA
846466,0,Sm Live Tree,NA,2005,NA,NA,3.26,NA,NA
846466,0,Sm Dead Tree,NA,2005,NA,NA,4.14,NA,NA
846466,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
846466,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
846466,0,Sm Shrub,NA,2005,NA,NA,NA,NA,NA
846466,0,Herbs,NA,2005,NA,NA,0.05,NA,NA
846466,0,Bryophytes,NA,2005,NA,NA,1.15,NA,NA
846466,0,Fine WD,NA,2005,NA,NA,0.41,NA,NA
846466,0,Sm WD,NA,2005,NA,NA,2.26,NA,NA
846466,0,Coarse WD,NA,2005,NA,NA,1.67,NA,NA
846466,0,Round WD,NA,2005,NA,NA,1.67,NA,NA
846466,0,Odd WD,NA,2005,NA,NA,0,NA,NA
846466,0,Forest Floor 8mm,NA,2005,NA,NA,76.7,NA,NA
846466,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
853346,0,Stump,NA,2005,NA,NA,0.34,NA,NA
853346,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
853346,0,Lg Live Tree,NA,2005,NA,NA,13.48,NA,NA
853346,0,Lg Dead Tree,NA,2005,NA,NA,3.01,NA,NA
853346,0,Sm Live Tree,NA,2005,NA,NA,5.69,NA,NA
853346,0,Sm Dead Tree,NA,2005,NA,NA,0,NA,NA
853346,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
853346,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
853346,0,Sm Shrub,NA,2005,NA,NA,NA,NA,NA
853346,0,Herbs,NA,2005,NA,NA,0.04,NA,NA
853346,0,Bryophytes,NA,2005,NA,NA,NA,NA,NA
853346,0,Fine WD,NA,2005,NA,NA,NA,NA,NA
853346,0,Sm WD,NA,2005,NA,NA,0.35,NA,NA
853346,0,Coarse WD,NA,2005,NA,NA,5.82,NA,NA
853346,0,Round WD,NA,2005,NA,NA,5.82,NA,NA
853346,0,Odd WD,NA,2005,NA,NA,0,NA,NA
853346,0,Forest Floor 8mm,NA,2005,NA,NA,111.4,NA,NA
853346,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
860211,0,Stump,NA,2005,NA,NA,1.34,NA,NA
860211,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
860211,0,Lg Live Tree,NA,2005,NA,NA,0,NA,NA
860211,0,Lg Dead Tree,NA,2005,NA,NA,5.31,NA,NA
860211,0,Sm Live Tree,NA,2005,NA,NA,0,NA,NA
860211,0,Sm Dead Tree,NA,2005,NA,NA,2.36,NA,NA
860211,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
860211,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
860211,0,Sm Shrub,NA,2005,NA,NA,0.62,NA,NA
860211,0,Herbs,NA,2005,NA,NA,0.56,NA,NA
860211,0,Bryophytes,NA,2005,NA,NA,0.03,NA,NA
860211,0,Fine WD,NA,2005,NA,NA,0.06,NA,NA
860211,0,Sm WD,NA,2005,NA,NA,1.24,NA,NA
860211,0,Coarse WD,NA,2005,NA,NA,8.87,NA,NA
860211,0,Round WD,NA,2005,NA,NA,8.87,NA,NA
860211,0,Odd WD,NA,2005,NA,NA,0,NA,NA
860211,0,Forest Floor 8mm,NA,2005,NA,NA,98.2,NA,NA
860211,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
867091,0,Stump,NA,2005,NA,NA,0.03,NA,NA
867091,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
867091,0,Lg Live Tree,NA,2005,NA,NA,1.97,NA,NA
867091,0,Lg Dead Tree,NA,2005,NA,NA,0,NA,NA
867091,0,Sm Live Tree,NA,2005,NA,NA,7.59,NA,NA
867091,0,Sm Dead Tree,NA,2005,NA,NA,0.05,NA,NA
867091,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
867091,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
867091,0,Sm Shrub,NA,2005,NA,NA,4.32,NA,NA
867091,0,Herbs,NA,2005,NA,NA,0.25,NA,NA
867091,0,Bryophytes,NA,2005,NA,NA,1.5,NA,NA
867091,0,Fine WD,NA,2005,NA,NA,3.02,NA,NA
867091,0,Sm WD,NA,2005,NA,NA,3.15,NA,NA
867091,0,Coarse WD,NA,2005,NA,NA,4.12,NA,NA
867091,0,Round WD,NA,2005,NA,NA,4.12,NA,NA
867091,0,Odd WD,NA,2005,NA,NA,0,NA,NA
867091,0,Forest Floor 8mm,NA,2005,NA,NA,33.8,NA,NA
867091,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
880886,0,Stump,NA,2005,NA,NA,NA,NA,NA
880886,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
880886,0,Lg Live Tree,NA,2005,NA,NA,2.89,NA,NA
880886,0,Lg Dead Tree,NA,2005,NA,NA,1.34,NA,NA
880886,0,Sm Live Tree,NA,2005,NA,NA,12.82,NA,NA
880886,0,Sm Dead Tree,NA,2005,NA,NA,0.13,NA,NA
880886,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
880886,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
880886,0,Sm Shrub,NA,2005,NA,NA,2.08,NA,NA
880886,0,Herbs,NA,2005,NA,NA,0.04,NA,NA
880886,0,Bryophytes,NA,2005,NA,NA,3.45,NA,NA
880886,0,Fine WD,NA,2005,NA,NA,1.22,NA,NA
880886,0,Sm WD,NA,2005,NA,NA,4.1,NA,NA
880886,0,Coarse WD,NA,2005,NA,NA,11.2,NA,NA
880886,0,Round WD,NA,2005,NA,NA,11.2,NA,NA
880886,0,Odd WD,NA,2005,NA,NA,0,NA,NA
880886,0,Forest Floor 8mm,NA,2005,NA,NA,32.5,NA,NA
880886,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
887751,0,Stump,NA,2005,NA,NA,NA,NA,NA
887751,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
887751,0,Lg Live Tree,NA,2005,NA,NA,12.51,NA,NA
887751,0,Lg Dead Tree,NA,2005,NA,NA,6.99,NA,NA
887751,0,Sm Live Tree,NA,2005,NA,NA,8.49,NA,NA
887751,0,Sm Dead Tree,NA,2005,NA,NA,1.75,NA,NA
887751,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
887751,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
887751,0,Sm Shrub,NA,2005,NA,NA,2.46,NA,NA
887751,0,Herbs,NA,2005,NA,NA,0.13,NA,NA
887751,0,Bryophytes,NA,2005,NA,NA,3.53,NA,NA
887751,0,Fine WD,NA,2005,NA,NA,1.05,NA,NA
887751,0,Sm WD,NA,2005,NA,NA,1.33,NA,NA
887751,0,Coarse WD,NA,2005,NA,NA,0,NA,NA
887751,0,Round WD,NA,2005,NA,NA,0,NA,NA
887751,0,Odd WD,NA,2005,NA,NA,0,NA,NA
887751,0,Forest Floor 8mm,NA,2005,NA,NA,80.6,NA,NA
887751,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
887761,0,Stump,NA,2005,NA,NA,NA,NA,NA
887761,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
887761,0,Lg Live Tree,NA,2005,NA,NA,32.64,NA,NA
887761,0,Lg Dead Tree,NA,2005,NA,NA,0.75,NA,NA
887761,0,Sm Live Tree,NA,2005,NA,NA,6.03,NA,NA
887761,0,Sm Dead Tree,NA,2005,NA,NA,0,NA,NA
887761,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
887761,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
887761,0,Sm Shrub,NA,2005,NA,NA,4.28,NA,NA
887761,0,Herbs,NA,2005,NA,NA,0.12,NA,NA
887761,0,Bryophytes,NA,2005,NA,NA,0.52,NA,NA
887761,0,Fine WD,NA,2005,NA,NA,2.23,NA,NA
887761,0,Sm WD,NA,2005,NA,NA,0.98,NA,NA
887761,0,Coarse WD,NA,2005,NA,NA,0,NA,NA
887761,0,Round WD,NA,2005,NA,NA,0,NA,NA
887761,0,Odd WD,NA,2005,NA,NA,0,NA,NA
887761,0,Forest Floor 8mm,NA,2005,NA,NA,52.1,NA,NA
887761,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
901506,0,Stump,NA,2006,NA,NA,NA,NA,NA
901506,0,Sm Stump,NA,2006,NA,NA,NA,NA,NA
901506,0,Lg Live Tree,NA,2006,NA,NA,1.6,NA,NA
901506,0,Lg Dead Tree,NA,2006,NA,NA,0,NA,NA
901506,0,Sm Live Tree,NA,2006,NA,NA,6.11,NA,NA
901506,0,Sm Dead Tree,NA,2006,NA,NA,0,NA,NA
901506,0,Lg Live Shrub,NA,2006,NA,NA,NA,NA,NA
901506,0,Lg Dead Shrub,NA,2006,NA,NA,NA,NA,NA
901506,0,Sm Shrub,NA,2006,NA,NA,1.92,NA,NA
901506,0,Herbs,NA,2006,NA,NA,0.36,NA,NA
901506,0,Bryophytes,NA,2006,NA,NA,2.2,NA,NA
901506,0,Fine WD,NA,2006,NA,NA,1,NA,NA
901506,0,Sm WD,NA,2006,NA,NA,0.34,NA,NA
901506,0,Coarse WD,NA,2006,NA,NA,0,NA,NA
901506,0,Round WD,NA,2006,NA,NA,0,NA,NA
901506,0,Odd WD,NA,2006,NA,NA,0,NA,NA
901506,0,Forest Floor 8mm,NA,2006,NA,NA,82.5,NA,NA
901506,0,For Floor Total,NA,2006,NA,NA,NA,NA,NA
901546,0,Stump,NA,2006,NA,NA,NA,NA,NA
901546,0,Sm Stump,NA,2006,NA,NA,NA,NA,NA
901546,0,Lg Live Tree,NA,2006,NA,NA,10.14,NA,NA
901546,0,Lg Dead Tree,NA,2006,NA,NA,3.68,NA,NA
901546,0,Sm Live Tree,NA,2006,NA,NA,15.25,NA,NA
901546,0,Sm Dead Tree,NA,2006,NA,NA,3.44,NA,NA
901546,0,Lg Live Shrub,NA,2006,NA,NA,NA,NA,NA
901546,0,Lg Dead Shrub,NA,2006,NA,NA,NA,NA,NA
901546,0,Sm Shrub,NA,2006,NA,NA,1.35,NA,NA
901546,0,Herbs,NA,2006,NA,NA,0.31,NA,NA
901546,0,Bryophytes,NA,2006,NA,NA,3.89,NA,NA
901546,0,Fine WD,NA,2006,NA,NA,1.48,NA,NA
901546,0,Sm WD,NA,2006,NA,NA,4.29,NA,NA
901546,0,Coarse WD,NA,2006,NA,NA,4.64,NA,NA
901546,0,Round WD,NA,2006,NA,NA,4.64,NA,NA
901546,0,Odd WD,NA,2006,NA,NA,0,NA,NA
901546,0,Forest Floor 8mm,NA,2006,NA,NA,116.6,NA,NA
901546,0,For Floor Total,NA,2006,NA,NA,NA,NA,NA
908381,0,Stump,NA,2005,NA,NA,NA,NA,NA
908381,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
908381,0,Lg Live Tree,NA,2005,NA,NA,0,NA,NA
908381,0,Lg Dead Tree,NA,2005,NA,NA,0,NA,NA
908381,0,Sm Live Tree,NA,2005,NA,NA,5.84,NA,NA
908381,0,Sm Dead Tree,NA,2005,NA,NA,1.46,NA,NA
908381,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
908381,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
908381,0,Sm Shrub,NA,2005,NA,NA,3.39,NA,NA
908381,0,Herbs,NA,2005,NA,NA,NA,NA,NA
908381,0,Bryophytes,NA,2005,NA,NA,14.87,NA,NA
908381,0,Fine WD,NA,2005,NA,NA,0.6,NA,NA
908381,0,Sm WD,NA,2005,NA,NA,0.51,NA,NA
908381,0,Coarse WD,NA,2005,NA,NA,0,NA,NA
908381,0,Round WD,NA,2005,NA,NA,0,NA,NA
908381,0,Odd WD,NA,2005,NA,NA,0,NA,NA
908381,0,Forest Floor 8mm,NA,2005,NA,NA,NA,NA,NA
908381,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
915266,0,Stump,NA,2005,NA,NA,NA,NA,NA
915266,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
915266,0,Lg Live Tree,NA,2005,NA,NA,0.58,NA,NA
915266,0,Lg Dead Tree,NA,2005,NA,NA,0,NA,NA
915266,0,Sm Live Tree,NA,2005,NA,NA,19.89,NA,NA
915266,0,Sm Dead Tree,NA,2005,NA,NA,0.9,NA,NA
915266,0,Lg Live Shrub,NA,2005,NA,NA,NA,NA,NA
915266,0,Lg Dead Shrub,NA,2005,NA,NA,NA,NA,NA
915266,0,Sm Shrub,NA,2005,NA,NA,1.88,NA,NA
915266,0,Herbs,NA,2005,NA,NA,0.3,NA,NA
915266,0,Bryophytes,NA,2005,NA,NA,2.25,NA,NA
915266,0,Fine WD,NA,2005,NA,NA,1.35,NA,NA
915266,0,Sm WD,NA,2005,NA,NA,1.03,NA,NA
915266,0,Coarse WD,NA,2005,NA,NA,0,NA,NA
915266,0,Round WD,NA,2005,NA,NA,0,NA,NA
915266,0,Odd WD,NA,2005,NA,NA,0,NA,NA
915266,0,Forest Floor 8mm,NA,2005,NA,NA,94.3,NA,NA
915266,0,For Floor Total,NA,2005,NA,NA,NA,NA,NA
915301,0,Stump,NA,2005,NA,NA,0.04,NA,NA
915301,0,Sm Stump,NA,2005,NA,NA,NA,NA,NA
915301,0,Lg Live Tree,NA,2005,NA,NA,0,NA,NA
915301,0,Lg Dead Tree,NA,2005,NA,NA,0,NA,NA
915301,0,Sm Live Tree,NA,2005,NA,NA,0.25,NA,NA
