nfi_plot,loc_id,meas_date,meas_num,plot_completion,incomp_reason,province,ecozone,prov_eco_type,prov_eco_ref,utm_n,utm_e,utm_zone,slope,aspect,elevation,land_base,land_cover,land_pos,plotvol_falllive,veg_type,density_cl,stand_stru,succ_stage,wetland_class,user_info,ec_region,ec_district,plotvol_standlive,plotvol_standdead,plotvol_smtr_live,plotvol_smtr_dead,grossvol_incr,grossvol_mai,plotvol_stump,plotbio_stump,plotbio_smstump,plotbio_lgtr_live,plotbio_lgtr_dead,plotbio_smtr_live,plotbio_smtr_dead,plotbio_lgshrub_live,plotbio_lgshrub_dead,plotvol_oddwd,plotbio_smshrub,plotbio_herb,plotbio_bryo,plotbio_fwd,plotvol_swd,plotbio_swd,plotvol_cwd,plotbio_cwd,plotvol_roundwd,plotbio_roundwd,plotbio_oddwd,sample_depth_min,sample_depth_org,cc_for_floor_8mm,cc_for_floor_total,cc_min0_15,cc_min15_35,cc_min35_55,cc_organic0_15_8mm,cc_organic0_15_total,cc_organic15_35_8mm,cc_organic15_35_total,cc_organic35_55_8mm,cc_organic35_55_total,avg_org_carb,avg_bulk_density_org
716796,0,2004-JUL-14,0,N,NR,NL,6,Boreal-CentralNewfoundlandForest,1,5469381,529778,21,5,290,127,V,T,U,0.00,TC,OP,SNGL,ES,U,-1,112,466,33.68,0.00,13.93,0.00,,0.77,,,,27.07,0.00,16.16,0.00,,,10.00,1.76,0.05,4.24,0.83,0.25,0.07,14.15,2.19,4.15,0.83,1.36,49.0,,54.9,85.0,10.8,36.0,15.4,,,,,,,522.74,0.08
716796,0,2008-OCT-02,1,F,NA,NL,6,,-1,5469381,529778,21,5,290,127,V,T,U,0.00,TC,OP,SNGL,ES,U,-1,,,53.06,0.00,15.97,0.00,,1.11,,,0.00,41.55,0.00,17.11,0.00,0.00,0.00,0.00,1.45,0.47,2.15,1.06,0.25,0.05,4.73,0.72,4.73,0.72,0.00,15.0,,58.0,74.9,8.2,,,,,,,,,522.30,0.11
716806,0,2004-JUL-16,0,N,NR,NL,6,Boreal-CentralNewfoundlandForest,1,5436212,551946,21,8,320,304,V,T,U,0.00,TC,OP,SNGL,ES,U,-1,112,466,4.13,0.00,30.11,0.00,,0.12,,,,4.49,0.00,40.18,0.00,,,0.00,0.58,0.95,2.55,0.27,4.93,1.25,0.00,0.00,0.00,0.00,0.00,55.0,,53.8,57.2,63.7,80.8,53.1,,,,,,,448.98,0.12
716806,0,2008-SEP-30,1,F,NA,NL,6,,-1,5436212,551946,21,8,320,304,V,T,U,0.00,TC,OP,SNGL,ES,U,-1,,,13.63,0.00,41.17,0.04,,,,,0.00,13.16,0.00,47.63,0.03,0.00,0.00,0.00,2.00,0.69,2.11,0.50,1.23,0.42,0.00,0.00,0.00,0.00,0.00,15.0,,38.5,46.5,52.9,,,,,,,,,485.00,0.11
716841,0,2004-AUG-20,0,N,NR,NL,6,Boreal-MaritimeBarrens,1,5320181,629359,21,2,999,192,V,T,U,0.00,TC,DE,SNGL,TS,U,-1,114,472,60.23,10.22,32.30,12.78,,0.45,1.30,0.43,,49.38,6.41,35.72,10.31,,,0.00,3.32,0.14,4.82,0.10,9.26,2.34,0.00,0.00,0.00,0.00,0.00,54.5,,85.1,98.6,12.7,32.7,29.2,,,,,,,520.56,0.05
716841,0,2015-AUG-26,1,F,NA,NL,6,,-1,5320180,629359,21,2,999,192,V,T,U,0.82,TC,DE,SNGL,TS,N,,,,52.12,16.75,31.70,13.70,,0.42,1.00,0.33,0.00,40.13,11.24,35.44,11.10,0.00,0.00,0.00,6.18,0.35,8.09,1.26,5.86,1.48,0.00,0.00,0.00,0.00,0.00,15.0,18.2,98.6,107.6,8.9,,,52.2,54.7,11.1,11.7,,,496.20,0.08
723546,0,2003-SEP-17,0,N,NR,NL,6,Boreal-HighBorealForest(LakeMelville),1,5883827,625382,20,12,120,30,V,T,U,0.00,TC,DE,SNGL,MS,U,-1,105,452,162.97,45.20,6.79,0.07,,1.18,,,,110.47,27.68,9.48,0.06,,,0.00,0.36,0.00,8.25,2.15,6.85,2.34,25.92,10.09,25.92,10.09,0.00,55.0,,62.7,90.5,19.7,19.4,3.7,,,,,,,471.94,0.08
723666,0,2004-AUG-27,0,N,NR,NL,6,Boreal-NorthernPensuliaForest,1,5491456,491003,21,0,999,172,V,T,U,0.00,TC,OP,SNGL,ES,U,-1,107,456,4.55,0.55,26.80,1.27,,0.09,2.26,0.74,,4.39,0.40,39.95,0.72,,,0.00,8.13,0.29,2.41,0.54,3.15,0.84,4.78,1.21,4.78,1.21,0.00,,55.0,,,,,,65.4,67.3,154.7,167.5,150.2,154.2,500.66,0.15
723716,0,2003-JUL-16,0,N,NR,NL,6,Boreal-MaritimeBarrens,1,5325714,601744,21,0,999,179,V,T,U,0.00,TC,SP,MULT,TS,U,-1,114,473,30.42,13.89,5.61,1.12,,0.52,,,,18.94,6.79,7.72,0.83,,,0.55,0.19,0.43,0.18,3.48,9.07,1.52,33.38,5.13,32.83,5.05,0.08,33.0,,11.2,15.2,41.7,16.5,,,,,,,,261.12,0.07
723716,0,2015-AUG-15,1,F,NA,NL,6,,-1,5325713,601746,21,0,999,179,V,T,U,0.00,TC,SP,MULT,TS,N,,,,1.02,8.20,0.00,0.00,,,,,0.00,1.16,3.80,0.00,0.00,8.05,0.00,0.00,2.17,0.94,1.76,2.49,5.18,1.03,41.45,14.88,41.45,14.88,0.00,15.0,,8.8,11.0,44.1,,,,,,,,,323.18,0.14
730571,0,2004-AUG-18,0,N,NR,NL,6,Boreal-CentralNewfoundlandForest,1,5397481,529868,21,0,999,243,V,T,U,0.00,TC,DE,SNGL,MS,U,-1,112,467,122.39,1.68,12.11,0.47,,2.26,,,,89.95,1.27,10.53,0.35,,,0.00,0.07,0.18,1.30,0.34,9.20,2.93,16.01,4.82,16.01,4.82,0.00,55.0,,32.7,35.9,41.2,23.2,24.6,,,,,,,404.50,0.09
744171,0,2003-SEP-12,0,N,NR,NL,6,Boreal-HighBorealForest(LakeMelville),1,5893209,540940,20,20,-1,399,V,T,U,0.00,TC,OP,SNGL,TS,U,-1,85,326,54.86,20.24,19.84,3.91,,0.51,,,,43.71,12.54,26.40,3.00,,,0.00,2.59,0.00,9.45,0.99,0.25,0.06,4.94,1.48,4.94,1.48,0.00,54.5,,62.7,82.8,36.9,6.0,3.9,,,,,,,449.13,0.07
744171,0,2012-SEP-07,1,F,NA,NL,6,,-1,5893209,540940,20,20,-1,399,V,T,U,0.00,TC,OP,SNGL,TS,N,,,,54.44,14.45,18.93,3.41,,0.42,,,0.00,43.02,9.96,23.74,2.59,0.01,0.00,0.00,2.68,0.00,7.51,0.80,0.25,0.08,16.86,4.04,16.86,4.04,0.00,15.0,,55.7,65.8,28.6,,,,,,,,,492.70,0.09
744316,0,2004-AUG-25,0,N,NR,NL,6,Boreal-WesternNewfoundlandForest,1,5425008,463475,21,3,270,301,V,T,U,0.00,TC,DE,SNGL,MS,U,-1,109,458,195.67,6.15,20.85,5.86,,2.92,1.00,0.26,,132.77,3.20,17.59,3.77,,,0.00,0.28,0.08,3.97,0.85,7.10,1.87,0.00,0.00,0.00,0.00,0.00,50.0,,47.3,53.9,27.6,58.2,26.3,,,,,,,533.36,0.08
744316,0,2011-OCT-04,1,F,NA,NL,6,,-1,5425008,463475,21,3,270,301,V,T,U,1.96,TC,DE,SNGL,MS,U,-1,,,216.90,14.68,25.48,4.56,,3.07,1.20,0.17,0.00,144.98,8.56,19.64,2.82,0.00,0.00,0.00,0.84,0.04,1.44,1.66,7.16,2.44,0.00,0.00,0.00,0.00,0.00,15.0,,119.5,144.9,24.4,,,,,,,,,509.10,0.25
751191,0,2004-JUN-29,0,N,NR,NL,6,Boreal-WesternNewfoundlandForest,1,5430470,435810,21,22,83,206,V,T,U,0.00,TM,DE,SNGL,ES,U,-1,109,458,0.00,0.00,14.14,0.05,,,16.52,4.33,,0.00,0.00,19.88,0.06,,,0.00,1.84,0.12,0.15,0.79,14.08,2.36,14.51,2.12,14.51,2.12,0.00,55.0,,78.0,87.6,0.5,0.1,0.1,,,,,,,409.72,0.12
751191,0,2008-SEP-25,1,F,NA,NL,6,,-1,5430469,435809,21,22,83,206,V,T,U,0.00,TM,DE,SNGL,ES,U,-1,,,0.00,0.00,28.13,0.00,,,16.52,2.99,0.00,0.00,0.00,31.92,0.00,1.30,0.00,0.00,1.47,0.03,0.23,0.92,8.27,2.97,9.38,2.90,9.38,2.90,0.00,15.0,,52.3,55.1,0.3,,,,,,,,,445.50,0.13
771831,0,2004-JUL-19,0,N,NR,NL,6,Boreal-WesternNewfoundlandForest,1,5397140,386142,21,32,90,257,V,T,U,11.07,TM,SP,SNGL,TS,U,-1,109,458,65.94,29.53,0.00,2.86,,0.93,,,,63.85,23.45,0.00,1.62,,,1.80,1.18,1.44,0.67,3.07,2.41,0.37,174.71,32.79,172.91,32.55,0.24,47.0,,46.0,51.4,37.4,34.1,4.6,,,,,,,264.53,0.19
777571,0,2006-JUL-18,0,N,NR,NT,4,,-1,7557257,573268,8,0,999,186,V,T,U,0.00,TC,OP,SNGL,TS,U,,52,200,1.74,0.00,4.85,1.10,,0.01,,,,1.33,0.00,6.07,1.12,,,0.00,8.57,0.17,7.34,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.5,,40.1,,51.6,70.9,40.1,,,,,,,412.78,0.07
777611,0,2006-JUL-19,0,N,NR,NT,4,,-1,7568165,478814,9,0,999,218,V,T,U,0.00,TC,SP,SNGL,TS,U,,52,199,0.00,2.18,0.11,0.00,,0.01,,,,0.00,1.32,0.20,0.00,,,0.00,0.66,0.42,3.32,0.89,3.89,1.17,1.98,0.58,1.98,0.58,0.00,45.7,,88.7,,84.5,122.1,26.5,,,,,,,339.73,0.18
778621,0,2002-JUL-16,0,N,NR,QC,6,,-1,5674415,587602,20,7,114,250,V,T,U,3.11,TC,DE,COMP,OG,U,QC_MRNF-PSPConverted,-1,-1,99.44,22.27,,,,1.06,,,,60.64,10.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778621,1,2015-JUL-01,0,F,NA,QC,6,(AF) (SAB) (PLS-HYS) (MS22O),24,5674427,587799,20,14,82,210,V,T,U,0.00,TC,DE,SNGL,ES,N,L'ORIGINE PRINCIPALE DU COUVERT (VEG_ORI) EST ISSUE D'UNE �PID�MIE S�V�RE D'INSECTES (LAMBDINA FISCELLARIA) R�PERTORI�E DATANT DE 2000 ET ACCOMPAGN�E DE CHABLIS (VENT). QUANT � ELLE L'ORIGINE PREMI�RE DU COUVERT DATANT DE +/- 1915 ISSUE D'UN BRULIS,,,31.96,9.98,19.03,1.65,,0.57,6.64,2.11,0.02,20.88,5.85,18.81,1.00,0.00,0.00,0.00,3.57,0.00,2.00,1.87,26.11,9.37,114.14,20.52,114.14,20.52,0.00,55.0,,24.8,33.5,52.2,58.5,7.4,,,,,,,463.38,0.07
784461,0,2006-JUL-19,0,N,NR,NT,4,,-1,7543169,614279,8,7,244,225,V,T,U,0.00,TC,SP,COMP,ES,U,,52,199,0.77,11.40,0.21,0.00,,0.10,,,,0.65,6.36,0.43,0.00,,,16.50,1.97,0.20,3.37,1.95,12.60,3.17,46.92,11.77,30.42,7.30,4.47,46.5,,88.1,,73.1,87.6,40.7,,,,,,,373.03,0.12
785506,0,2002-JUL-25,0,N,NR,QC,6,,-1,5646535,585740,20,3,221,100,V,T,U,0.00,TC,OP,COMP,OG,U,QC_MRNF-PSPConverted,-1,-1,145.27,19.10,,,,1.63,,,,85.25,9.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785506,1,2015-JUL-03,0,F,NA,QC,6,(FO) (SAB-EPN) (PLS-HYS) (RS24V),24,5646319,584663,20,35,131,100,V,T,U,0.00,TC,DE,SNGL,MS,N,L'ORIGINE PRINCIPALE DU COUVERT (VEG_ORI) EST ISSUE D'UN BRULIS TOTAL (FEU) R�PERTORI� DATANT DE 1939.,,,106.33,30.46,26.47,1.85,,1.93,0.72,0.46,0.24,66.69,14.06,23.48,1.35,0.00,0.00,0.00,1.08,0.12,0.85,2.11,17.65,6.34,94.31,28.71,94.31,28.71,0.00,55.0,,42.7,44.1,23.3,25.9,40.7,,,,,,,459.44,0.08
791331,0,2006-JUL-21,0,N,NR,NT,4,,-1,7518795,578354,8,0,999,240,V,T,U,0.00,TC,OP,COMP,TS,U,,52,199,0.79,0.00,2.74,0.00,,,,,,0.61,0.00,4.43,0.00,,,0.00,1.15,0.25,4.34,0.67,1.23,0.42,0.00,0.00,0.00,0.00,0.00,53.8,,64.2,,50.3,45.9,49.8,,,,,,,309.88,0.13
798196,0,2006-JUL-21,0,N,NR,NT,4,,-1,7491949,523074,8,0,999,105,V,T,U,0.00,TC,OP,COMP,TS,U,,52,200,0.00,0.00,5.22,1.10,,0.00,,,,0.00,0.00,6.69,1.01,,,0.00,1.68,0.72,4.22,1.41,0.99,0.39,0.00,0.00,0.00,0.00,0.00,,15.0,128.1,,,,,39.9,,,,,,429.54,0.09
798221,0,2006-JUL-28,0,N,NR,NT,4,,-1,7504667,619448,8,2,999,191,V,T,U,0.00,TC,SP,COMP,LS,U,,52,199,8.61,0.00,1.93,0.33,,0.07,,,,5.52,0.00,2.64,0.37,,,0.00,2.18,0.58,6.24,2.83,15.56,4.75,24.13,6.10,24.13,6.10,0.00,35.0,,117.9,,90.2,79.0,,,,,,,,344.10,0.15
805121,0,2006-JUL-22,0,N,NR,NT,4,,-1,7488991,443195,9,4,20,288,V,T,U,0.00,TC,SP,MULT,LS,U,,52,199,1.22,0.00,4.47,0.23,,0.01,5.78,1.43,,0.82,0.00,5.46,0.34,,,0.00,2.69,0.12,1.05,0.29,9.32,2.53,0.00,0.00,0.00,0.00,0.00,24.3,,121.2,,125.9,70.7,,,,,,,,345.75,0.19
805126,0,2006-JUL-22,0,N,NR,NT,4,,-1,7489781,462626,9,3,290,240,V,T,U,0.00,TC,OP,COMP,TS,U,,52,199,3.08,16.70,1.35,0.35,,0.12,,,,2.49,7.93,1.65,0.36,,,0.00,1.06,0.12,2.59,0.75,1.48,0.45,6.76,1.49,6.76,1.49,0.00,35.0,,115.9,,91.6,63.3,,,,,,,,437.68,0.13
805141,0,2005-AUG-10,0,N,NR,NT,4,,-1,7492250,520911,9,1,999,257,V,T,U,0.00,TC,SP,COMP,OG,U,,52,199,9.11,4.62,5.17,4.21,,0.07,0.06,0.01,,6.23,2.90,5.75,3.20,,,0.00,2.87,0.08,3.98,0.15,1.48,0.31,2.56,0.51,2.56,0.51,0.00,55.0,,139.8,,71.6,98.8,83.2,,,,,,,393.30,0.17
806156,0,2006-AUG-04,0,N,NR,QC,6,,-1,5577652,562789,20,11,208,50,V,T,U,0.00,TC,DE,MULT,TS,U,EstablishedorRemeasuredPlotin2006,103,446,103.77,10.85,23.85,0.10,,0.98,0.75,0.15,,62.49,5.66,25.85,0.07,,,0.00,1.11,0.00,1.10,2.90,18.03,5.55,143.79,44.22,143.79,44.22,0.00,45.2,,76.2,79.9,69.0,55.3,11.2,,,,,,,494.72,0.08
806156,0,2015-JUN-30,1,F,NA,QC,6,(FO) (SAB) (PLS-HYS) (MS24V),24,5577654,562789,20,13,245,54,V,T,U,0.00,TC,DE,SNGL,MS,N,L'ORIGINE PRINCIPALE DU COUVERT (VEG_ORI) EST ISSUE D'UNE �PID�MIE S�V�RE D'INSECTES (LAMBDINA FISCELLARIA) R�PERTORI� DATANT DE 2000 ET ACCOMPAGN�E DE CHABLIS (VENT). QUANT � ELLE L'ORIGINE PREMI�RE DU COUVERT DATANT DE +/- 1875 ISSUE D'UN BRULIS T,,,119.45,43.76,35.94,0.18,,1.70,3.52,1.15,0.11,68.15,21.48,30.41,0.12,0.00,0.00,0.00,0.78,0.02,0.76,1.83,19.51,10.24,259.28,91.52,259.28,91.52,0.00,45.0,,32.3,39.6,62.3,55.0,3.7,,,,,,,512.43,0.07
811951,0,2006-JUL-20,0,N,NR,NT,4,,-1,7450849,508769,8,3,48,150,V,T,U,0.00,TC,SP,COMP,TS,U,,53,211,0.00,1.42,1.51,5.43,,0.01,0.14,0.04,,0.00,1.03,2.07,5.28,,,0.00,6.42,0.65,1.75,1.95,1.48,0.59,1.84,0.76,1.84,0.76,0.00,38.5,,136.1,,72.9,60.6,15.8,,,,,,,362.98,0.15
812001,0,2006-JUL-22,0,N,NR,NT,4,,-1,7469550,443977,9,7,304,146,V,T,U,0.00,TB,SP,MULT,ES,U,,52,199,6.69,10.87,1.32,3.38,,0.12,,,,3.91,5.45,2.71,2.82,,,0.00,1.43,0.86,2.60,1.20,11.92,4.08,27.08,9.06,27.08,9.06,0.00,55.0,,375.9,,54.0,43.8,42.8,,,,,,,252.08,0.23
812016,0,2006-JUL-27,0,N,NR,NT,4,,-1,7471975,502316,9,0,999,298,V,T,U,2.25,TC,OP,COMP,LS,U,,52,201,1.06,0.86,1.18,0.34,,0.02,,,,2.35,0.71,2.02,0.29,,,0.00,0.70,0.14,0.45,0.25,0.25,0.07,12.49,2.81,12.49,2.81,0.00,55.0,,151.7,,123.4,70.4,114.8,,,,,,,373.78,0.24
812056,0,2005-AUG-08,0,N,NR,NT,4,,-1,7476347,400490,10,4,227,410,V,T,U,0.00,TC,SP,COMP,TS,U,,54,214,17.08,8.75,4.43,1.03,,0.18,0.56,0.15,,12.45,6.10,5.29,0.80,,,0.00,0.89,0.04,3.00,0.76,4.38,1.31,0.00,0.00,0.00,0.00,0.00,55.0,,64.8,,89.4,46.7,55.8,,,,,,,385.90,0.13
818836,0,2006-JUL-20,0,N,NR,NT,4,,-1,7434027,530599,8,0,999,87,V,T,U,0.00,TC,SP,SNGL,LS,U,,53,208,0.00,0.00,1.97,0.00,,0.00,,,,0.00,0.00,1.87,0.00,,,0.00,1.98,0.67,1.96,1.34,1.23,0.42,0.00,0.00,0.00,0.00,0.00,,41.3,,,,,,40.3,,207.6,,61.8,,469.85,0.16
818856,0,2006-JUL-21,0,N,NR,NT,4,,-1,7444210,607895,8,2,999,109,V,T,U,0.00,TC,OP,MULT,ES,U,,53,210,0.00,0.00,2.04,0.00,,,,,,0.00,0.00,3.48,0.00,,,0.00,6.61,1.77,0.46,1.00,1.23,0.51,0.00,0.00,0.00,0.00,0.00,46.1,,68.0,,63.3,79.2,42.7,,,,,,,287.47,0.25
825796,0,2005-AUG-09,0,N,NR,NT,4,,-1,7436524,581883,9,8,9,330,V,T,U,0.00,TC,SP,SNGL,OG,U,,54,214,4.36,1.13,3.04,0.28,,0.02,,,,3.15,0.87,3.67,0.24,,,0.00,1.86,0.05,5.05,,4.14,1.71,0.00,0.00,0.00,0.00,0.00,55.0,,104.8,,64.9,80.5,80.6,,,,,,,403.60,0.19
826786,0,2006-AUG-03,0,N,NR,QC,6,,-1,5571415,491025,20,2,999,10,V,T,W,0.00,TC,SP,SNGL,LS,U,EstablishedorRemeasuredPlotin2006,103,447,0.00,0.00,0.00,0.00,,,,,,0.00,0.00,0.00,0.00,,,0.00,5.53,0.16,2.65,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,35.0,,,,,,20.8,26.2,38.8,44.6,,,509.53,0.04
826786,0,2015-JUL-02,1,F,NA,QC,6,(AC) (EPN-MEL) (SPS) (TOB9U),24,5571415,491027,20,1,999,14,V,T,W,0.00,TC,SP,SNGL,LS,B,L'ORIGINE PRINCIPALE DU COUVERT (VEG_ORI) EST ISSUE D'UN BRULIS TOTAL (FEU) R�PERTORI� DATANT DE 1945. QUANT � ELLE L'ORIGINE PREMI�RE DU COUVERT DATANT DE +/- 1820 EST CELLE O� LES V�T�RANS PR�SENTS DANS LA TOURBI�RE REMONTENT. CETTE ORIGINE A �T�,,,0.00,0.00,0.00,0.00,,0.00,,,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.23,0.13,4.66,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,55.0,,,,,,37.2,37.3,80.4,80.5,92.9,93.0,516.13,0.05
832646,0,2006-JUL-23,0,N,NR,NT,4,,-1,7411928,465832,9,5,77,280,V,T,U,0.00,TC,OP,COMP,OG,U,,52,199,1.22,0.67,3.60,1.05,,0.01,0.42,0.14,,0.93,0.46,4.43,1.13,,,0.00,6.63,0.52,5.30,1.49,3.45,1.38,8.07,2.49,8.07,2.49,0.00,39.0,,66.3,,52.8,96.8,19.9,,,,,,,399.08,0.10
832656,0,2006-JUL-23,0,N,NR,NT,4,,-1,7413568,504820,9,2,999,233,V,T,U,0.00,TC,OP,COMP,OG,U,,52,201,6.62,0.76,3.35,0.00,,0.04,0.50,0.13,,5.03,0.57,5.70,0.00,,,0.00,2.66,0.30,4.03,0.71,0.99,0.31,7.98,2.34,7.98,2.34,0.00,55.0,,105.7,,86.5,122.3,109.0,,,,,,,359.85,0.16
833646,0,2006-AUG-03,0,N,NR,QC,6,,-1,5621335,425448,20,21,42,183,V,T,U,0.00,TC,DE,MULT,OG,U,EstablishedorRemeasuredPlotin2006,103,447,6.11,1.55,12.03,0.00,,0.05,2.43,1.28,,4.90,1.05,12.36,0.00,,,0.00,4.13,0.04,7.13,0.37,0.99,0.52,0.00,0.00,0.00,0.00,0.00,15.0,34.2,86.9,87.9,98.8,,,24.5,34.1,84.5,97.8,,,481.52,0.10
833646,0,2015-JUL-04,1,F,NA,QC,6,(AB) (ND) (SPS-CAL) (TOB9U),22,5621334,425446,20,22,26,176,V,T,W,0.00,TC,DE,COMP,OG,B,LA 1�RE ORIGINE DU COUVERT (VEG_ORI) EST ISSUE D'UN BRULIS TOTAL (FEU) DATANT DE +/- 1820. UN FEU R�PERTORI� DANS LE SECTEUR DATANT DE 1945 N'A PAS AFFECT� LA PLACETTE. L'�PAISSEUR MOYENNE DE LA MATI�RE ORGANIQUE EST SUP�RIEURE � 40CM SUR PLUS DE 75%,,,6.58,1.58,14.83,0.00,,0.05,1.48,0.51,0.09,4.67,0.94,16.14,0.00,0.00,0.00,0.00,2.71,0.10,7.86,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,55.0,,,,,,15.8,16.0,69.5,70.2,80.9,81.9,474.35,0.09
839536,0,2006-JUL-25,0,N,NR,NT,4,,-1,7394067,505657,9,1,999,234,V,T,U,0.00,TC,OP,COMP,OG,U,,55,216,2.93,1.43,7.06,5.31,,0.02,0.76,0.26,,2.31,1.04,8.74,4.18,,,0.00,2.97,0.24,3.47,1.18,7.78,3.06,4.05,1.22,4.05,1.22,0.00,55.0,,103.7,,91.6,120.5,140.8,,,,,,,327.80,0.15
839551,0,2005-AUG-11,0,N,NR,NT,4,,-1,7396653,564177,9,0,999,223,V,T,W,0.00,TC,SP,COMP,MS,U,,52,201,0.00,2.17,0.38,0.82,,,0.92,0.24,,0.00,1.57,0.72,0.85,,,0.00,1.15,0.08,0.88,0.45,1.23,0.33,0.00,0.00,0.00,0.00,0.00,,,130.7,,,,,,,,,,,482.38,0.09
839566,0,2005-AUG-08,0,N,NR,NT,4,,-1,7399377,622693,9,1,999,279,V,T,U,0.00,TC,SP,MULT,TS,U,,54,215,20.16,4.92,1.70,1.45,,0.12,,,,12.60,3.07,2.07,1.22,,,0.00,,0.21,,,0.49,0.17,0.00,0.00,0.00,0.00,0.00,35.0,,86.3,,32.0,37.0,,,,,,,,324.55,0.19
840576,0,1999-AUG-04,0,N,NR,QC,6,,-1,5457078,535613,20,8,110,165,V,T,U,0.00,TC,SP,SNGL,ES,U,QC_MRNF-PSPConverted,-1,-1,0.00,0.00,,,,,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846411,0,2006-JUL-27,0,N,NR,NT,4,,-1,7373721,486972,9,1,999,125,V,T,W,0.00,TC,SP,COMP,TS,U,,53,213,0.59,0.00,0.61,0.03,,0.00,,,,0.46,0.00,1.08,0.06,,,0.00,6.16,0.26,2.64,2.40,3.95,1.63,0.00,0.00,0.00,0.00,0.00,55.0,,139.4,,88.3,78.7,111.7,,,,,,,382.10,0.14
846436,0,2005-AUG-12,0,N,NR,NT,4,,-1,7378032,584583,9,1,999,260,V,T,U,0.00,TC,OP,COMP,TS,U,,52,203,2.97,0.00,7.28,1.00,,0.01,,,,2.37,0.00,7.91,0.93,,,0.00,2.33,0.07,,1.07,10.49,4.06,0.00,0.00,0.00,0.00,0.00,15.0,,145.1,,161.9,,,,,,,,,300.85,0.25
846466,0,2005-AUG-10,0,N,NR,NT,4,,-1,7377143,434957,10,2,999,300,V,T,U,0.00,TC,SP,COMP,OG,U,,52,203,3.34,8.84,2.47,5.96,,0.08,1.58,0.42,,2.52,4.36,3.26,4.14,,,0.00,,0.05,1.15,0.41,6.85,2.26,5.07,1.67,5.07,1.67,0.00,28.0,,76.7,,17.1,12.0,,,,,,,,432.53,0.11
853296,0,2005-AUG-13,0,N,NR,NT,4,,-1,7355021,507336,9,21,167,45,V,T,U,0.00,TM,OP,MULT,ES,U,,56,220,1.50,1.38,11.06,1.41,,0.08,,,,1.17,0.73,13.22,1.57,,,0.00,,0.11,0.03,,13.40,4.42,33.49,10.07,33.49,10.07,0.00,28.0,,41.4,,65.9,50.7,,,,,,,,234.55,0.33
853326,0,2005-AUG-12,0,N,NR,NT,4,,-1,7360336,624556,9,2,999,158,V,T,U,0.00,TC,SP,COMP,OG,U,,52,203,7.85,2.09,6.44,0.93,,0.04,1.60,0.42,,5.55,1.44,7.80,0.91,,,0.00,,0.28,,0.35,7.04,1.56,9.99,3.30,9.99,3.30,0.00,55.0,,111.2,,78.7,92.1,110.7,,,,,,,401.90,0.14
853346,0,2005-AUG-09,0,N,NR,NT,4,,-1,7357613,434074,10,5,202,286,V,T,U,2.15,TC,SP,COMP,OG,U,,52,203,18.94,4.68,4.99,0.00,,0.08,1.28,0.34,,13.48,3.01,5.69,0.00,,,0.00,,0.04,,,1.23,0.35,21.25,5.82,21.25,5.82,0.00,,,111.4,,,,,,,,,,,313.45,0.13
854281,0,2002-AUG-01,0,N,NR,QC,15,,-1,5596139,365783,20,14,326,183,V,T,U,6.14,TC,OP,SNGL,OG,U,QC_MRNF-PSPConverted,-1,-1,114.28,0.00,,,,0.74,,,,71.21,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854281,1,2015-JUL-05,0,F,NA,QC,6,(FO) (SAB-EPN) (PLS) (RS21V),22,5599362,366185,20,21,274,335,V,T,U,0.00,TC,DE,COMP,LS,N,L'ORIGINE PRINCIPALE DU COUVERT (VEG_ORI) EST ISSUE D'UN PROCESSUS DE SUCCESSION SECONDAIRE DATANT DE +/- 1940. LA 3�ME ORIGINE DU COUVERT EST ISSUE D'UNE �PID�MIE MOD�R�E D'INSECTES (CHORISTONEURA FUMIFERANA) R�PERTORI�E DATANT DE 1977. QUANT � ELLE,,,140.28,48.14,31.36,0.52,,1.51,3.32,0.65,0.00,81.83,21.94,29.19,0.32,0.00,0.00,0.00,3.19,0.03,0.79,1.53,2.71,0.54,53.98,15.31,53.98,15.31,0.00,47.0,,65.8,69.1,82.0,39.2,10.5,,,,,,,514.90,0.11
854321,0,1999-AUG-04,0,N,NR,QC,6,,-1,5475669,468585,20,2,999,150,V,T,U,0.00,TC,DE,SNGL,MS,U,QC_MRNF-PSPConverted,-1,-1,18.33,0.00,,,,,,,,14.17,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860171,0,2006-JUL-26,0,N,NR,NT,4,,-1,7334641,488622,9,1,999,44,V,T,U,0.00,TC,OP,SNGL,ES,U,,56,220,0.00,0.00,1.37,0.08,,0.00,0.96,0.24,,0.00,0.00,1.95,0.11,,,0.00,2.04,0.21,0.32,1.31,35.68,9.31,4.78,1.52,4.78,1.52,0.00,55.0,,44.3,,44.0,93.3,95.6,,,,,,,344.20,0.13
